domain,file,relPath,extends_AbstractBusinessTool,has_doExecute,factoryId_in_signature,factoryId_ref_count,suspicious_count,risk,reason
sales,PaymentStatusTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/sales/PaymentStatusTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
system,PermissionQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/PermissionQueryTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
dataop,PlanUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/PlanUpdateTool.java,true,true,true,9,0,LOW,"factoryId 被使用 9 次，无可疑模式"
processing,ProcessingBatchCancelTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchCancelTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchCompleteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchCompleteTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchCreateTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
dataop,ProcessingBatchCreateToolDataOp.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/ProcessingBatchCreateToolDataOp.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
processing,ProcessingBatchDetailTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchDetailTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchListTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchPauseTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchPauseTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchResumeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchResumeTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchStartTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchStartTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchTimelineTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchTimelineTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessingBatchWorkersTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingBatchWorkersTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
dataop,ProcessingStepQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/ProcessingStepQueryTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
processing,ProcessingWorkerAssignTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingWorkerAssignTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
processing,ProcessingWorkerCheckoutTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessingWorkerCheckoutTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
processing,ProcessTaskAnalysisTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessTaskAnalysisTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
processing,ProcessTaskCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessTaskCreateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProcessTaskQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessTaskQueryTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
processing,ProcessTaskSummaryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProcessTaskSummaryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
processing,ProductionConfirmWorkersPresentTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/processing/ProductionConfirmWorkersPresentTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
dataop,ProductionPlanCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/ProductionPlanCreateTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
production,ProductionProgressDashboardTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/production/ProductionProgressDashboardTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
dataop,ProductTypeQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/ProductTypeQueryTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
dataop,ProductUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/ProductUpdateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
system,ProfileEditTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/ProfileEditTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
purchase,PurchaseFinanceApproveTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/purchase/PurchaseFinanceApproveTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
purchase,PurchaseOrderApproveTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/purchase/PurchaseOrderApproveTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
purchase,PurchaseOrderCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/purchase/PurchaseOrderCreateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
purchase,PurchaseOrderDetailTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/purchase/PurchaseOrderDetailTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
purchase,PurchaseOrderListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/purchase/PurchaseOrderListTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
purchase,PurchaseStatsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/purchase/PurchaseStatsTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
quality,QualityBatchMarkInspectedTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityBatchMarkInspectedTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
quality,QualityCheckCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityCheckCreateTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
quality,QualityCheckExecuteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityCheckExecuteTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
quality,QualityCheckQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityCheckQueryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
quality,QualityCheckUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityCheckUpdateTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
quality,QualityCriticalItemsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityCriticalItemsTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
quality,QualityDispositionEvaluateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityDispositionEvaluateTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
quality,QualityDispositionExecuteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityDispositionExecuteTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
quality,QualityRecordQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityRecordQueryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
quality,QualityResultSubmitTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityResultSubmitTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
quality,QualityStatsQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/QualityStatsQueryTool.java,true,true,true,12,0,LOW,"factoryId 被使用 12 次，无可疑模式"
hr,QueryEmployeeProfileTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/QueryEmployeeProfileTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
hr,QueryOnlineStaffCountTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/QueryOnlineStaffCountTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
dataop,QueryRetryLastTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/QueryRetryLastTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
shipment,QueryTransportLineTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/shipment/QueryTransportLineTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
rd,RdRequestCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/rd/RdRequestCreateTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
report,ReportAiQualityTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportAiQualityTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportAnalyzeEquipmentTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportAnalyzeEquipmentTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportAnomalyTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportAnomalyTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportApprovalRecordTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportApprovalRecordTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportAttendanceStatsByDeptTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportAttendanceStatsByDeptTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportBenefitOverviewTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportBenefitOverviewTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportBomCostTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportBomCostTool.java,true,true,true,6,0,LOW,"factoryId 被使用 6 次，无可疑模式"
report,ReportCostQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportCostQueryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportCostTrendAnalysisTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportCostTrendAnalysisTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportCostVarianceTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportCostVarianceTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportDashboardOverviewTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportDashboardOverviewTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportEfficiencyTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportEfficiencyTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportEquipmentStatusByNameTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportEquipmentStatusByNameTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportFinanceRatioTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportFinanceRatioTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportFinanceTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportFinanceTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportInventoryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportInventoryTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportKpiTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportKpiTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportMrpCalculationTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportMrpCalculationTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportOeeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportOeeTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportOnlineStaffCountTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportOnlineStaffCountTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportPaymentStatusTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportPaymentStatusTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportProductionLineStartTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportProductionLineStartTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
report,ReportProductionTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportProductionTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportProductionWeeklyComparisonTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportProductionWeeklyComparisonTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportQualityTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportQualityTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportSalesTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportSalesTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportSchedulingExecuteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportSchedulingExecuteTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
report,ReportSchedulingListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportSchedulingListTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
report,ReportSchedulingModeChangeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportSchedulingModeChangeTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportTaskAssignWorkerTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportTaskAssignWorkerTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
report,ReportTrendsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportTrendsTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
report,ReportWorkshopDailyTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/ReportWorkshopDailyTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantAvgTicketTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantAvgTicketTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantBestsellerQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantBestsellerQueryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantDailyRevenueTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDailyRevenueTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantDishCostAnalysisTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDishCostAnalysisTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantDishCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDishCreateTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
restaurant,RestaurantDishDeleteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDishDeleteTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
restaurant,RestaurantDishListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDishListTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantDishProductSalesRankingTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDishProductSalesRankingTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantDishSalesRankingTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDishSalesRankingTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantDishUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantDishUpdateTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
restaurant,RestaurantIngredientCostTrendTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantIngredientCostTrendTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantIngredientExpiryAlertTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantIngredientExpiryAlertTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantIngredientLowStockTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantIngredientLowStockTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantIngredientStockTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantIngredientStockTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantMarginAnalysisTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantMarginAnalysisTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantOrderStatisticsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantOrderStatisticsTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantPeakHoursAnalysisTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantPeakHoursAnalysisTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantProcurementCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantProcurementCreateTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
restaurant,RestaurantProcurementSuggestionTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantProcurementSuggestionTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
restaurant,RestaurantReturnRateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantReturnRateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantRevenueTrendTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantRevenueTrendTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantSlowSellerQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantSlowSellerQueryTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantTableTurnoverTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantTableTurnoverTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantWastageAnomalyTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantWastageAnomalyTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
restaurant,RestaurantWastageRateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantWastageRateTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
restaurant,RestaurantWastageRecordTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantWastageRecordTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
restaurant,RestaurantWastageSummaryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/restaurant/RestaurantWastageSummaryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
returnorder,ReturnOrderApproveTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/returnorder/ReturnOrderApproveTool.java,true,true,true,6,0,LOW,"factoryId 被使用 6 次，无可疑模式"
returnorder,ReturnOrderCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/returnorder/ReturnOrderCreateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
returnorder,ReturnOrderDetailTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/returnorder/ReturnOrderDetailTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
returnorder,ReturnOrderListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/returnorder/ReturnOrderListTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
returnorder,ReturnStatsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/returnorder/ReturnStatsTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
warehouse,ReusableContainerLossTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/warehouse/ReusableContainerLossTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
